,path,ID,mask_state,age,gender,label
5321,/opt/ml/input/data/train/images/001496_male_Asian_55/normal.jpg,1496,Not Wear,55,male,13
5322,/opt/ml/input/data/train/images/001496_male_Asian_55/incorrect_mask.jpg,1496,Incorrect,55,male,7
5323,/opt/ml/input/data/train/images/001496_male_Asian_55/mask2.jpg,1496,Wear,55,male,1
5324,/opt/ml/input/data/train/images/001496_male_Asian_55/mask4.jpg,1496,Wear,55,male,1
5325,/opt/ml/input/data/train/images/001496_male_Asian_55/mask5.jpg,1496,Wear,55,male,1
5326,/opt/ml/input/data/train/images/001496_male_Asian_55/mask3.jpg,1496,Wear,55,male,1
5327,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask1.jpg,1496,Wear,21,male,0
5328,/opt/ml/input/data/train/images/001496-1_male_Asian_21/normal.jpg,1496,Not Wear,21,male,12
5329,/opt/ml/input/data/train/images/001496-1_male_Asian_21/incorrect_mask.jpg,1496,Incorrect,21,male,6
5330,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask2.jpg,1496,Wear,21,male,0
5331,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask4.jpg,1496,Wear,21,male,0
5332,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask5.jpg,1496,Wear,21,male,0
5333,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask3.jpg,1496,Wear,21,male,0
5334,/opt/ml/input/data/train/images/001497_male_Asian_60/mask1.jpg,1497,Wear,60,male,2
5335,/opt/ml/input/data/train/images/001497_male_Asian_60/normal.jpg,1497,Not Wear,60,male,14
5336,/opt/ml/input/data/train/images/001497_male_Asian_60/incorrect_mask.jpg,1497,Incorrect,60,male,8
5337,/opt/ml/input/data/train/images/001497_male_Asian_60/mask2.jpg,1497,Wear,60,male,2
5338,/opt/ml/input/data/train/images/001497_male_Asian_60/mask4.jpg,1497,Wear,60,male,2
5339,/opt/ml/input/data/train/images/001497_male_Asian_60/mask5.jpg,1497,Wear,60,male,2
5340,/opt/ml/input/data/train/images/001497_male_Asian_60/mask3.jpg,1497,Wear,60,male,2
5341,/opt/ml/input/data/train/images/001498_female_Asian_59/mask1.jpg,1498,Wear,59,female,5
5342,/opt/ml/input/data/train/images/001498_female_Asian_59/normal.jpg,1498,Not Wear,59,female,17
5343,/opt/ml/input/data/train/images/001498_female_Asian_59/incorrect_mask.jpg,1498,Incorrect,59,female,11
5344,/opt/ml/input/data/train/images/001498_female_Asian_59/mask2.jpg,1498,Wear,59,female,5
5345,/opt/ml/input/data/train/images/001498_female_Asian_59/mask4.jpg,1498,Wear,59,female,5
5346,/opt/ml/input/data/train/images/001498_female_Asian_59/mask5.jpg,1498,Wear,59,female,5
5347,/opt/ml/input/data/train/images/001498_female_Asian_59/mask3.jpg,1498,Wear,59,female,5
5348,/opt/ml/input/data/train/images/001498-1_male_Asian_23/mask1.jpg,1498,Wear,23,male,0
5349,/opt/ml/input/data/train/images/001498-1_male_Asian_23/normal.jpg,1498,Not Wear,23,male,12
5350,/opt/ml/input/data/train/images/001498-1_male_Asian_23/incorrect_mask.jpg,1498,Incorrect,23,male,6
5351,/opt/ml/input/data/train/images/001498-1_male_Asian_23/mask2.jpg,1498,Wear,23,male,0
5352,/opt/ml/input/data/train/images/001498-1_male_Asian_23/mask4.jpg,1498,Wear,23,male,0
5353,/opt/ml/input/data/train/images/001498-1_male_Asian_23/mask5.jpg,1498,Wear,23,male,0
5354,/opt/ml/input/data/train/images/001498-1_male_Asian_23/mask3.jpg,1498,Wear,23,male,0
5355,/opt/ml/input/data/train/images/001499_female_Asian_23/mask1.jpg,1499,Wear,23,female,3
5356,/opt/ml/input/data/train/images/001499_female_Asian_23/normal.jpg,1499,Not Wear,23,female,15
5357,/opt/ml/input/data/train/images/001499_female_Asian_23/incorrect_mask.jpg,1499,Incorrect,23,female,9
5358,/opt/ml/input/data/train/images/001499_female_Asian_23/mask2.jpg,1499,Wear,23,female,3
5359,/opt/ml/input/data/train/images/001499_female_Asian_23/mask4.jpg,1499,Wear,23,female,3
5360,/opt/ml/input/data/train/images/001499_female_Asian_23/mask5.jpg,1499,Wear,23,female,3
5361,/opt/ml/input/data/train/images/001499_female_Asian_23/mask3.jpg,1499,Wear,23,female,3
5362,/opt/ml/input/data/train/images/001501_male_Asian_18/mask1.jpg,1501,Wear,18,male,0
5363,/opt/ml/input/data/train/images/001501_male_Asian_18/normal.jpg,1501,Not Wear,18,male,12
5364,/opt/ml/input/data/train/images/001501_male_Asian_18/incorrect_mask.jpg,1501,Incorrect,18,male,6
5365,/opt/ml/input/data/train/images/001501_male_Asian_18/mask2.jpg,1501,Wear,18,male,0
5366,/opt/ml/input/data/train/images/001501_male_Asian_18/mask4.jpg,1501,Wear,18,male,0
5367,/opt/ml/input/data/train/images/001501_male_Asian_18/mask5.jpg,1501,Wear,18,male,0
5368,/opt/ml/input/data/train/images/001501_male_Asian_18/mask3.jpg,1501,Wear,18,male,0
5369,/opt/ml/input/data/train/images/001502_female_Asian_18/mask1.jpg,1502,Wear,18,female,3
5370,/opt/ml/input/data/train/images/001502_female_Asian_18/normal.jpg,1502,Not Wear,18,female,15
5371,/opt/ml/input/data/train/images/001502_female_Asian_18/incorrect_mask.jpg,1502,Incorrect,18,female,9
5372,/opt/ml/input/data/train/images/001502_female_Asian_18/mask2.jpg,1502,Wear,18,female,3
5373,/opt/ml/input/data/train/images/001502_female_Asian_18/mask4.jpg,1502,Wear,18,female,3
5374,/opt/ml/input/data/train/images/001502_female_Asian_18/mask5.jpg,1502,Wear,18,female,3
5375,/opt/ml/input/data/train/images/001502_female_Asian_18/mask3.jpg,1502,Wear,18,female,3
5376,/opt/ml/input/data/train/images/001503_male_Asian_27/mask1.jpg,1503,Wear,27,male,0
5377,/opt/ml/input/data/train/images/001503_male_Asian_27/normal.jpg,1503,Not Wear,27,male,12
5378,/opt/ml/input/data/train/images/001503_male_Asian_27/incorrect_mask.jpg,1503,Incorrect,27,male,6
5379,/opt/ml/input/data/train/images/001503_male_Asian_27/mask2.jpg,1503,Wear,27,male,0
5380,/opt/ml/input/data/train/images/001503_male_Asian_27/mask4.jpg,1503,Wear,27,male,0
5381,/opt/ml/input/data/train/images/001503_male_Asian_27/mask5.jpg,1503,Wear,27,male,0
5382,/opt/ml/input/data/train/images/001503_male_Asian_27/mask3.jpg,1503,Wear,27,male,0
5383,/opt/ml/input/data/train/images/001504_female_Asian_56/mask1.jpg,1504,Wear,56,female,4
5384,/opt/ml/input/data/train/images/001504_female_Asian_56/normal.jpg,1504,Not Wear,56,female,16
5385,/opt/ml/input/data/train/images/001504_female_Asian_56/incorrect_mask.jpg,1504,Incorrect,56,female,10
5386,/opt/ml/input/data/train/images/001504_female_Asian_56/mask2.jpg,1504,Wear,56,female,4
5387,/opt/ml/input/data/train/images/001504_female_Asian_56/mask4.jpg,1504,Wear,56,female,4
5388,/opt/ml/input/data/train/images/001504_female_Asian_56/mask5.jpg,1504,Wear,56,female,4
5389,/opt/ml/input/data/train/images/001504_female_Asian_56/mask3.jpg,1504,Wear,56,female,4
5390,/opt/ml/input/data/train/images/001505_female_Asian_24/mask1.jpg,1505,Wear,24,female,3
5391,/opt/ml/input/data/train/images/001505_female_Asian_24/normal.jpg,1505,Not Wear,24,female,15
5392,/opt/ml/input/data/train/images/001505_female_Asian_24/incorrect_mask.jpg,1505,Incorrect,24,female,9
5393,/opt/ml/input/data/train/images/001505_female_Asian_24/mask2.jpg,1505,Wear,24,female,3
5394,/opt/ml/input/data/train/images/001505_female_Asian_24/mask4.jpg,1505,Wear,24,female,3
5395,/opt/ml/input/data/train/images/001505_female_Asian_24/mask5.jpg,1505,Wear,24,female,3
5396,/opt/ml/input/data/train/images/001505_female_Asian_24/mask3.jpg,1505,Wear,24,female,3
5397,/opt/ml/input/data/train/images/001506_female_Asian_53/mask1.jpg,1506,Wear,53,female,4
5398,/opt/ml/input/data/train/images/001506_female_Asian_53/normal.jpg,1506,Not Wear,53,female,16
5399,/opt/ml/input/data/train/images/001506_female_Asian_53/incorrect_mask.jpg,1506,Incorrect,53,female,10
5400,/opt/ml/input/data/train/images/001506_female_Asian_53/mask2.jpg,1506,Wear,53,female,4
5401,/opt/ml/input/data/train/images/001506_female_Asian_53/mask4.jpg,1506,Wear,53,female,4
5402,/opt/ml/input/data/train/images/001506_female_Asian_53/mask5.jpg,1506,Wear,53,female,4
5403,/opt/ml/input/data/train/images/001506_female_Asian_53/mask3.jpg,1506,Wear,53,female,4
5404,/opt/ml/input/data/train/images/001508_male_Asian_18/mask1.jpg,1508,Wear,18,male,0
5405,/opt/ml/input/data/train/images/001508_male_Asian_18/normal.jpg,1508,Not Wear,18,male,12
5406,/opt/ml/input/data/train/images/001508_male_Asian_18/incorrect_mask.jpg,1508,Incorrect,18,male,6
5407,/opt/ml/input/data/train/images/001508_male_Asian_18/mask2.jpg,1508,Wear,18,male,0
5408,/opt/ml/input/data/train/images/001508_male_Asian_18/mask4.jpg,1508,Wear,18,male,0
5409,/opt/ml/input/data/train/images/001508_male_Asian_18/mask5.jpg,1508,Wear,18,male,0
5410,/opt/ml/input/data/train/images/001508_male_Asian_18/mask3.jpg,1508,Wear,18,male,0
5411,/opt/ml/input/data/train/images/001509_female_Asian_60/mask1.jpg,1509,Wear,60,female,5
5412,/opt/ml/input/data/train/images/001509_female_Asian_60/normal.jpg,1509,Not Wear,60,female,17
5413,/opt/ml/input/data/train/images/001509_female_Asian_60/incorrect_mask.jpg,1509,Incorrect,60,female,11
5414,/opt/ml/input/data/train/images/001509_female_Asian_60/mask2.jpg,1509,Wear,60,female,5
5415,/opt/ml/input/data/train/images/001509_female_Asian_60/mask4.jpg,1509,Wear,60,female,5
5416,/opt/ml/input/data/train/images/001509_female_Asian_60/mask5.jpg,1509,Wear,60,female,5
5417,/opt/ml/input/data/train/images/001509_female_Asian_60/mask3.jpg,1509,Wear,60,female,5
5418,/opt/ml/input/data/train/images/001510_female_Asian_18/mask1.jpg,1510,Wear,18,female,3
5419,/opt/ml/input/data/train/images/001510_female_Asian_18/normal.jpg,1510,Not Wear,18,female,15
5420,/opt/ml/input/data/train/images/001510_female_Asian_18/incorrect_mask.jpg,1510,Incorrect,18,female,9
5421,/opt/ml/input/data/train/images/001510_female_Asian_18/mask2.jpg,1510,Wear,18,female,3
5422,/opt/ml/input/data/train/images/001510_female_Asian_18/mask4.jpg,1510,Wear,18,female,3
5423,/opt/ml/input/data/train/images/001510_female_Asian_18/mask5.jpg,1510,Wear,18,female,3
5424,/opt/ml/input/data/train/images/001510_female_Asian_18/mask3.jpg,1510,Wear,18,female,3
5425,/opt/ml/input/data/train/images/001511_female_Asian_20/mask1.jpg,1511,Wear,20,female,3
5426,/opt/ml/input/data/train/images/001511_female_Asian_20/normal.jpg,1511,Not Wear,20,female,15
5427,/opt/ml/input/data/train/images/001511_female_Asian_20/incorrect_mask.jpg,1511,Incorrect,20,female,9
5428,/opt/ml/input/data/train/images/001511_female_Asian_20/mask2.jpg,1511,Wear,20,female,3
5429,/opt/ml/input/data/train/images/001511_female_Asian_20/mask4.jpg,1511,Wear,20,female,3
5430,/opt/ml/input/data/train/images/001511_female_Asian_20/mask5.jpg,1511,Wear,20,female,3
5431,/opt/ml/input/data/train/images/001511_female_Asian_20/mask3.jpg,1511,Wear,20,female,3
5432,/opt/ml/input/data/train/images/001512_female_Asian_18/mask1.jpg,1512,Wear,18,female,3
5433,/opt/ml/input/data/train/images/001512_female_Asian_18/normal.jpg,1512,Not Wear,18,female,15
5434,/opt/ml/input/data/train/images/001512_female_Asian_18/incorrect_mask.jpg,1512,Incorrect,18,female,9
5435,/opt/ml/input/data/train/images/001512_female_Asian_18/mask2.jpg,1512,Wear,18,female,3
5436,/opt/ml/input/data/train/images/001512_female_Asian_18/mask4.jpg,1512,Wear,18,female,3
5437,/opt/ml/input/data/train/images/001512_female_Asian_18/mask5.jpg,1512,Wear,18,female,3
5438,/opt/ml/input/data/train/images/001512_female_Asian_18/mask3.jpg,1512,Wear,18,female,3
5439,/opt/ml/input/data/train/images/001513_male_Asian_22/mask1.jpg,1513,Wear,22,male,0
5440,/opt/ml/input/data/train/images/001513_male_Asian_22/normal.jpg,1513,Not Wear,22,male,12
5441,/opt/ml/input/data/train/images/001513_male_Asian_22/incorrect_mask.jpg,1513,Incorrect,22,male,6
5442,/opt/ml/input/data/train/images/001513_male_Asian_22/mask2.jpg,1513,Wear,22,male,0
5443,/opt/ml/input/data/train/images/001513_male_Asian_22/mask4.jpg,1513,Wear,22,male,0
5444,/opt/ml/input/data/train/images/001513_male_Asian_22/mask5.jpg,1513,Wear,22,male,0
5445,/opt/ml/input/data/train/images/001513_male_Asian_22/mask3.jpg,1513,Wear,22,male,0
5446,/opt/ml/input/data/train/images/001514_female_Asian_22/mask1.jpg,1514,Wear,22,female,3
5447,/opt/ml/input/data/train/images/001514_female_Asian_22/normal.jpg,1514,Not Wear,22,female,15
5448,/opt/ml/input/data/train/images/001514_female_Asian_22/incorrect_mask.jpg,1514,Incorrect,22,female,9
5449,/opt/ml/input/data/train/images/001514_female_Asian_22/mask2.jpg,1514,Wear,22,female,3
5450,/opt/ml/input/data/train/images/001514_female_Asian_22/mask4.jpg,1514,Wear,22,female,3
5451,/opt/ml/input/data/train/images/001514_female_Asian_22/mask5.jpg,1514,Wear,22,female,3
5452,/opt/ml/input/data/train/images/001514_female_Asian_22/mask3.jpg,1514,Wear,22,female,3
5453,/opt/ml/input/data/train/images/001515_female_Asian_56/mask1.jpg,1515,Wear,56,female,4
5454,/opt/ml/input/data/train/images/001515_female_Asian_56/normal.jpg,1515,Not Wear,56,female,16
5455,/opt/ml/input/data/train/images/001515_female_Asian_56/incorrect_mask.jpg,1515,Incorrect,56,female,10
5456,/opt/ml/input/data/train/images/001515_female_Asian_56/mask2.jpg,1515,Wear,56,female,4
5457,/opt/ml/input/data/train/images/001515_female_Asian_56/mask4.jpg,1515,Wear,56,female,4
5458,/opt/ml/input/data/train/images/001515_female_Asian_56/mask5.jpg,1515,Wear,56,female,4
5459,/opt/ml/input/data/train/images/001515_female_Asian_56/mask3.jpg,1515,Wear,56,female,4
5460,/opt/ml/input/data/train/images/001516_female_Asian_57/mask1.jpg,1516,Wear,57,female,5
5461,/opt/ml/input/data/train/images/001516_female_Asian_57/normal.jpg,1516,Not Wear,57,female,17
5462,/opt/ml/input/data/train/images/001516_female_Asian_57/incorrect_mask.jpg,1516,Incorrect,57,female,11
5463,/opt/ml/input/data/train/images/001516_female_Asian_57/mask2.jpg,1516,Wear,57,female,5
5464,/opt/ml/input/data/train/images/001516_female_Asian_57/mask4.jpg,1516,Wear,57,female,5
5465,/opt/ml/input/data/train/images/001516_female_Asian_57/mask5.jpg,1516,Wear,57,female,5
5466,/opt/ml/input/data/train/images/001516_female_Asian_57/mask3.jpg,1516,Wear,57,female,5
5467,/opt/ml/input/data/train/images/001517_female_Asian_60/mask1.jpg,1517,Wear,60,female,5
5468,/opt/ml/input/data/train/images/001517_female_Asian_60/normal.jpg,1517,Not Wear,60,female,17
5469,/opt/ml/input/data/train/images/001517_female_Asian_60/incorrect_mask.jpg,1517,Incorrect,60,female,11
5470,/opt/ml/input/data/train/images/001517_female_Asian_60/mask2.jpg,1517,Wear,60,female,5
5471,/opt/ml/input/data/train/images/001517_female_Asian_60/mask4.jpg,1517,Wear,60,female,5
5472,/opt/ml/input/data/train/images/001517_female_Asian_60/mask5.jpg,1517,Wear,60,female,5
5473,/opt/ml/input/data/train/images/001517_female_Asian_60/mask3.jpg,1517,Wear,60,female,5
5474,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask1.jpg,1517,Wear,23,female,3
5475,/opt/ml/input/data/train/images/001517-1_female_Asian_23/normal.jpg,1517,Not Wear,23,female,15
5476,/opt/ml/input/data/train/images/001517-1_female_Asian_23/incorrect_mask.jpg,1517,Incorrect,23,female,9
5477,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask2.jpg,1517,Wear,23,female,3
5478,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask4.jpg,1517,Wear,23,female,3
5479,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask5.jpg,1517,Wear,23,female,3
5480,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask3.jpg,1517,Wear,23,female,3
5481,/opt/ml/input/data/train/images/001518_male_Asian_60/mask1.jpg,1518,Wear,60,male,2
5482,/opt/ml/input/data/train/images/001518_male_Asian_60/normal.jpg,1518,Not Wear,60,male,14
5483,/opt/ml/input/data/train/images/001518_male_Asian_60/incorrect_mask.jpg,1518,Incorrect,60,male,8
5484,/opt/ml/input/data/train/images/001518_male_Asian_60/mask2.jpg,1518,Wear,60,male,2
5485,/opt/ml/input/data/train/images/001518_male_Asian_60/mask4.jpg,1518,Wear,60,male,2
5486,/opt/ml/input/data/train/images/001518_male_Asian_60/mask5.jpg,1518,Wear,60,male,2
5487,/opt/ml/input/data/train/images/001518_male_Asian_60/mask3.jpg,1518,Wear,60,male,2
5488,/opt/ml/input/data/train/images/001519_female_Asian_54/mask1.jpg,1519,Wear,54,female,4
5489,/opt/ml/input/data/train/images/001519_female_Asian_54/normal.jpg,1519,Not Wear,54,female,16
5490,/opt/ml/input/data/train/images/001519_female_Asian_54/incorrect_mask.jpg,1519,Incorrect,54,female,10
5491,/opt/ml/input/data/train/images/001519_female_Asian_54/mask2.jpg,1519,Wear,54,female,4
5492,/opt/ml/input/data/train/images/001519_female_Asian_54/mask4.jpg,1519,Wear,54,female,4
5493,/opt/ml/input/data/train/images/001519_female_Asian_54/mask5.jpg,1519,Wear,54,female,4
5494,/opt/ml/input/data/train/images/001519_female_Asian_54/mask3.jpg,1519,Wear,54,female,4
5495,/opt/ml/input/data/train/images/001520_female_Asian_47/mask1.jpg,1520,Wear,47,female,4
5496,/opt/ml/input/data/train/images/001520_female_Asian_47/normal.jpg,1520,Not Wear,47,female,16
5497,/opt/ml/input/data/train/images/001520_female_Asian_47/incorrect_mask.jpg,1520,Incorrect,47,female,10
5498,/opt/ml/input/data/train/images/001520_female_Asian_47/mask2.jpg,1520,Wear,47,female,4
5499,/opt/ml/input/data/train/images/001520_female_Asian_47/mask4.jpg,1520,Wear,47,female,4
5500,/opt/ml/input/data/train/images/001520_female_Asian_47/mask5.jpg,1520,Wear,47,female,4
5501,/opt/ml/input/data/train/images/001520_female_Asian_47/mask3.jpg,1520,Wear,47,female,4
5502,/opt/ml/input/data/train/images/001522_female_Asian_26/mask1.jpg,1522,Wear,26,female,3
5503,/opt/ml/input/data/train/images/001522_female_Asian_26/normal.jpg,1522,Not Wear,26,female,15
5504,/opt/ml/input/data/train/images/001522_female_Asian_26/incorrect_mask.jpg,1522,Incorrect,26,female,9
5505,/opt/ml/input/data/train/images/001522_female_Asian_26/mask2.jpg,1522,Wear,26,female,3
5506,/opt/ml/input/data/train/images/001522_female_Asian_26/mask4.jpg,1522,Wear,26,female,3
5507,/opt/ml/input/data/train/images/001522_female_Asian_26/mask5.jpg,1522,Wear,26,female,3
5508,/opt/ml/input/data/train/images/001522_female_Asian_26/mask3.jpg,1522,Wear,26,female,3
5509,/opt/ml/input/data/train/images/001523_male_Asian_28/mask1.jpg,1523,Wear,28,male,0
5510,/opt/ml/input/data/train/images/001523_male_Asian_28/normal.jpg,1523,Not Wear,28,male,12
5511,/opt/ml/input/data/train/images/001523_male_Asian_28/incorrect_mask.jpg,1523,Incorrect,28,male,6
5512,/opt/ml/input/data/train/images/001523_male_Asian_28/mask2.jpg,1523,Wear,28,male,0
5513,/opt/ml/input/data/train/images/001523_male_Asian_28/mask4.jpg,1523,Wear,28,male,0
5514,/opt/ml/input/data/train/images/001523_male_Asian_28/mask5.jpg,1523,Wear,28,male,0
5515,/opt/ml/input/data/train/images/001523_male_Asian_28/mask3.jpg,1523,Wear,28,male,0
5516,/opt/ml/input/data/train/images/001524_female_Asian_25/mask1.jpg,1524,Wear,25,female,3
5517,/opt/ml/input/data/train/images/001524_female_Asian_25/normal.jpg,1524,Not Wear,25,female,15
5518,/opt/ml/input/data/train/images/001524_female_Asian_25/incorrect_mask.jpg,1524,Incorrect,25,female,9
5519,/opt/ml/input/data/train/images/001524_female_Asian_25/mask2.jpg,1524,Wear,25,female,3
5520,/opt/ml/input/data/train/images/001524_female_Asian_25/mask4.jpg,1524,Wear,25,female,3
5521,/opt/ml/input/data/train/images/001524_female_Asian_25/mask5.jpg,1524,Wear,25,female,3
5522,/opt/ml/input/data/train/images/001524_female_Asian_25/mask3.jpg,1524,Wear,25,female,3
5523,/opt/ml/input/data/train/images/001525_female_Asian_60/mask1.jpg,1525,Wear,60,female,5
5524,/opt/ml/input/data/train/images/001525_female_Asian_60/normal.jpg,1525,Not Wear,60,female,17
5525,/opt/ml/input/data/train/images/001525_female_Asian_60/incorrect_mask.jpg,1525,Incorrect,60,female,11
5526,/opt/ml/input/data/train/images/001525_female_Asian_60/mask2.jpg,1525,Wear,60,female,5
5527,/opt/ml/input/data/train/images/001525_female_Asian_60/mask4.jpg,1525,Wear,60,female,5
5528,/opt/ml/input/data/train/images/001525_female_Asian_60/mask5.jpg,1525,Wear,60,female,5
5529,/opt/ml/input/data/train/images/001525_female_Asian_60/mask3.jpg,1525,Wear,60,female,5
5530,/opt/ml/input/data/train/images/001526_female_Asian_24/mask1.jpg,1526,Wear,24,female,3
5531,/opt/ml/input/data/train/images/001526_female_Asian_24/normal.jpg,1526,Not Wear,24,female,15
5532,/opt/ml/input/data/train/images/001526_female_Asian_24/incorrect_mask.jpg,1526,Incorrect,24,female,9
5533,/opt/ml/input/data/train/images/001526_female_Asian_24/mask2.jpg,1526,Wear,24,female,3
5534,/opt/ml/input/data/train/images/001526_female_Asian_24/mask4.jpg,1526,Wear,24,female,3
5535,/opt/ml/input/data/train/images/001526_female_Asian_24/mask5.jpg,1526,Wear,24,female,3
5536,/opt/ml/input/data/train/images/001526_female_Asian_24/mask3.jpg,1526,Wear,24,female,3
5537,/opt/ml/input/data/train/images/001527_female_Asian_60/mask1.jpg,1527,Wear,60,female,5
5538,/opt/ml/input/data/train/images/001527_female_Asian_60/normal.jpg,1527,Not Wear,60,female,17
5539,/opt/ml/input/data/train/images/001527_female_Asian_60/incorrect_mask.jpg,1527,Incorrect,60,female,11
5540,/opt/ml/input/data/train/images/001527_female_Asian_60/mask2.jpg,1527,Wear,60,female,5
5541,/opt/ml/input/data/train/images/001527_female_Asian_60/mask4.jpg,1527,Wear,60,female,5
5542,/opt/ml/input/data/train/images/001527_female_Asian_60/mask5.jpg,1527,Wear,60,female,5
5543,/opt/ml/input/data/train/images/001527_female_Asian_60/mask3.jpg,1527,Wear,60,female,5
5544,/opt/ml/input/data/train/images/001528_female_Asian_34/mask1.jpg,1528,Wear,34,female,4
5545,/opt/ml/input/data/train/images/001528_female_Asian_34/normal.jpg,1528,Not Wear,34,female,16
5546,/opt/ml/input/data/train/images/001528_female_Asian_34/incorrect_mask.jpg,1528,Incorrect,34,female,10
5547,/opt/ml/input/data/train/images/001528_female_Asian_34/mask2.jpg,1528,Wear,34,female,4
5548,/opt/ml/input/data/train/images/001528_female_Asian_34/mask4.jpg,1528,Wear,34,female,4
5549,/opt/ml/input/data/train/images/001528_female_Asian_34/mask5.jpg,1528,Wear,34,female,4
5550,/opt/ml/input/data/train/images/001528_female_Asian_34/mask3.jpg,1528,Wear,34,female,4
5551,/opt/ml/input/data/train/images/001529_female_Asian_25/mask1.jpg,1529,Wear,25,female,3
5552,/opt/ml/input/data/train/images/001529_female_Asian_25/normal.jpg,1529,Not Wear,25,female,15
5553,/opt/ml/input/data/train/images/001529_female_Asian_25/incorrect_mask.jpg,1529,Incorrect,25,female,9
5554,/opt/ml/input/data/train/images/001529_female_Asian_25/mask2.jpg,1529,Wear,25,female,3
5555,/opt/ml/input/data/train/images/001529_female_Asian_25/mask4.jpg,1529,Wear,25,female,3
5556,/opt/ml/input/data/train/images/001529_female_Asian_25/mask5.jpg,1529,Wear,25,female,3
5557,/opt/ml/input/data/train/images/001529_female_Asian_25/mask3.jpg,1529,Wear,25,female,3
5558,/opt/ml/input/data/train/images/001530_female_Asian_22/mask1.jpg,1530,Wear,22,female,3
5559,/opt/ml/input/data/train/images/001530_female_Asian_22/normal.jpg,1530,Not Wear,22,female,15
5560,/opt/ml/input/data/train/images/001530_female_Asian_22/incorrect_mask.jpg,1530,Incorrect,22,female,9
5561,/opt/ml/input/data/train/images/001530_female_Asian_22/mask2.jpg,1530,Wear,22,female,3
5562,/opt/ml/input/data/train/images/001530_female_Asian_22/mask4.jpg,1530,Wear,22,female,3
5563,/opt/ml/input/data/train/images/001530_female_Asian_22/mask5.jpg,1530,Wear,22,female,3
5564,/opt/ml/input/data/train/images/001530_female_Asian_22/mask3.jpg,1530,Wear,22,female,3
5565,/opt/ml/input/data/train/images/001531_female_Asian_26/mask1.jpg,1531,Wear,26,female,3
5566,/opt/ml/input/data/train/images/001531_female_Asian_26/normal.jpg,1531,Not Wear,26,female,15
5567,/opt/ml/input/data/train/images/001531_female_Asian_26/incorrect_mask.jpg,1531,Incorrect,26,female,9
5568,/opt/ml/input/data/train/images/001531_female_Asian_26/mask2.jpg,1531,Wear,26,female,3
5569,/opt/ml/input/data/train/images/001531_female_Asian_26/mask4.jpg,1531,Wear,26,female,3
5570,/opt/ml/input/data/train/images/001531_female_Asian_26/mask5.jpg,1531,Wear,26,female,3
5571,/opt/ml/input/data/train/images/001531_female_Asian_26/mask3.jpg,1531,Wear,26,female,3
5572,/opt/ml/input/data/train/images/001533_male_Asian_59/mask1.jpg,1533,Wear,59,male,2
5573,/opt/ml/input/data/train/images/001533_male_Asian_59/normal.jpg,1533,Not Wear,59,male,14
5574,/opt/ml/input/data/train/images/001533_male_Asian_59/incorrect_mask.jpg,1533,Incorrect,59,male,8
5575,/opt/ml/input/data/train/images/001533_male_Asian_59/mask2.jpg,1533,Wear,59,male,2
5576,/opt/ml/input/data/train/images/001533_male_Asian_59/mask4.jpg,1533,Wear,59,male,2
5577,/opt/ml/input/data/train/images/001533_male_Asian_59/mask5.jpg,1533,Wear,59,male,2
5578,/opt/ml/input/data/train/images/001533_male_Asian_59/mask3.jpg,1533,Wear,59,male,2
5579,/opt/ml/input/data/train/images/001534_male_Asian_20/mask1.jpg,1534,Wear,20,male,0
5580,/opt/ml/input/data/train/images/001534_male_Asian_20/normal.jpg,1534,Not Wear,20,male,12
5581,/opt/ml/input/data/train/images/001534_male_Asian_20/incorrect_mask.jpg,1534,Incorrect,20,male,6
5582,/opt/ml/input/data/train/images/001534_male_Asian_20/mask2.jpg,1534,Wear,20,male,0
5583,/opt/ml/input/data/train/images/001534_male_Asian_20/mask4.jpg,1534,Wear,20,male,0
5584,/opt/ml/input/data/train/images/001534_male_Asian_20/mask5.jpg,1534,Wear,20,male,0
5585,/opt/ml/input/data/train/images/001534_male_Asian_20/mask3.jpg,1534,Wear,20,male,0
5586,/opt/ml/input/data/train/images/001535_female_Asian_18/mask1.jpg,1535,Wear,18,female,3
5587,/opt/ml/input/data/train/images/001535_female_Asian_18/normal.jpg,1535,Not Wear,18,female,15
5588,/opt/ml/input/data/train/images/001535_female_Asian_18/incorrect_mask.jpg,1535,Incorrect,18,female,9
5589,/opt/ml/input/data/train/images/001535_female_Asian_18/mask2.jpg,1535,Wear,18,female,3
5590,/opt/ml/input/data/train/images/001535_female_Asian_18/mask4.jpg,1535,Wear,18,female,3
5591,/opt/ml/input/data/train/images/001535_female_Asian_18/mask5.jpg,1535,Wear,18,female,3
5592,/opt/ml/input/data/train/images/001535_female_Asian_18/mask3.jpg,1535,Wear,18,female,3
5593,/opt/ml/input/data/train/images/001536_male_Asian_56/mask1.jpg,1536,Wear,56,male,1
